SIZE,COMPRESSED,RATIO,TIME
7950,1902,0.23924528301887,0.017425060272217
18470,3934,0.21299404439632,0.016963005065918
1395,811,0.58136200716846,0.016457080841064
7300,1825,0.25,0.014932155609131
25500,5511,0.21611764705882,0.015382051467896
25455,5330,0.20938911805146,0.017672061920166
870,574,0.65977011494253,0.018702983856201
7300,1825,0.25,0.018296003341675
21400,4778,0.22327102803738,0.016803026199341
19535,4198,0.21489633990274,0.017997980117798
19965,4354,0.21808164287503,0.016423940658569
8850,1942,0.21943502824859,0.015454769134521
12100,2106,0.17404958677686,0.017252922058105
25000,5555,0.2222,0.014908075332642
1015,650,0.64039408866995,0.015864133834839
25550,5498,0.21518590998043,0.016486167907715
6540,1713,0.26192660550459,0.015013933181763
50,90,1.8,0.017313003540039
3900,1442,0.36974358974359,0.016669034957886
135,163,1.2074074074074,0.017132997512817
11800,2116,0.17932203389831,0.019189119338989
10560,2018,0.19109848484848,0.016139030456543
22350,5092,0.22782997762864,0.016759157180786
10050,2787,0.27731343283582,0.015955924987793
22883,5384,0.23528383516147,0.015701055526733
9500,1952,0.20547368421053,0.015719175338745
25600,5498,0.214765625,0.019718885421753
18000,3960,0.22,0.0177321434021
25560,5460,0.21361502347418,0.017791032791138
7320,1824,0.24918032786885,0.014729022979736
16800,3522,0.20964285714286,0.018125057220459
15800,3315,0.20981012658228,0.014727830886841
25100,5542,0.220796812749,0.015820026397705
3400,1406,0.41352941176471,0.01767897605896
9675,1995,0.2062015503876,0.015156984329224
500,380,0.76,0.014241933822632
15995,3370,0.21069084088778,0.017792940139771
18213,4452,0.24444078405535,0.01531720161438
25605,5546,0.2165983206405,0.01962423324585
19400,4187,0.21582474226804,0.016813039779663
6665,1747,0.26211552888222,0.014999151229858
1565,901,0.57571884984026,0.016005039215088
1350,794,0.58814814814815,0.017959117889404
3910,1455,0.37212276214834,0.014441967010498
5700,1631,0.28614035087719,0.017023086547852
23850,5116,0.21450733752621,0.017102003097534
7275,1837,0.25250859106529,0.017928838729858
5750,1641,0.28539130434783,0.01811408996582
25700,5260,0.20466926070039,0.015110969543457
885,569,0.64293785310734,0.015281915664673
1350,794,0.58814814814815,0.017307996749878
2435,1172,0.48131416837782,0.017086029052734
17870,3830,0.21432568550644,0.017450094223022
450,354,0.78666666666667,0.016124963760376
16525,3453,0.20895612708018,0.015122175216675
16655,3481,0.20900630441309,0.017713069915771
25690,5513,0.21459711950175,0.014840126037598
6330,1695,0.26777251184834,0.015172958374023
2800,1326,0.47357142857143,0.017372846603394
25750,5523,0.2144854368932,0.015061140060425
2880,1333,0.46284722222222,0.014160871505737
20850,4638,0.22244604316547,0.017210960388184
19850,4336,0.21843828715365,0.015802145004272
4170,1477,0.35419664268585,0.01502513885498
24145,5236,0.21685649202733,0.017584085464478
4415,1508,0.34156285390713,0.015380144119263
4295,1488,0.34644935972061,0.01426100730896
18895,4064,0.21508335538502,0.017631053924561
6155,1688,0.27424857839155,0.016022920608521
22950,4859,0.2117211328976,0.015043020248413
25800,5496,0.21302325581395,0.017058849334717
22050,4697,0.21301587301587,0.018581867218018
5300,1597,0.30132075471698,0.014366149902344
4600,1469,0.31934782608696,0.016239166259766
760,525,0.69078947368421,0.015918970108032
4550,1497,0.32901098901099,0.015143871307373
1015,650,0.64039408866995,0.016680955886841
2000,1068,0.534,0.016978979110718
4550,1519,0.33384615384615,0.014761924743652
23450,4635,0.19765458422175,0.016388177871704
25800,5516,0.2137984496124,0.01813793182373
25850,5401,0.20893617021277,0.01622486114502
2300,1134,0.49304347826087,0.016305923461914
14222,3545,0.24926170721418,0.016610860824585
14175,2903,0.20479717813051,0.016046047210693
22883,5384,0.23528383516147,0.015721797943115
12895,2397,0.18588600232648,0.016362905502319
10980,2053,0.18697632058288,0.016548871994019
8105,1892,0.23343615052437,0.01609992980957
1020,655,0.6421568627451,0.014142036437988
1460,845,0.57876712328767,0.017139911651611
25850,5475,0.21179883945841,0.019678115844727
25900,5452,0.21050193050193,0.018645048141479
1280,763,0.59609375,0.021638154983521
4645,1495,0.32185145317546,0.016343832015991
4125,1484,0.35975757575758,0.015964031219482
9550,1981,0.20743455497382,0.018193006515503
10215,2010,0.19676945668135,0.017482042312622
25880,5540,0.21406491499227,0.016858816146851
980,634,0.6469387755102,0.01655101776123
1970,1060,0.53807106598985,0.015950918197632
710,485,0.6830985915493,0.016505002975464
1200,746,0.62166666666667,0.014662981033325
25950,5513,0.21244701348748,0.016452074050903
4460,1451,0.32533632286996,0.01636791229248
415,334,0.80481927710843,0.015869140625
4735,1535,0.32418162618796,0.016643047332764
1350,794,0.58814814814815,0.016855001449585
3100,1384,0.44645161290323,0.014693975448608
1345,789,0.58661710037175,0.017347812652588
1200,746,0.62166666666667,0.017674207687378
13100,2515,0.19198473282443,0.016461849212646
25945,5497,0.21187126613991,0.016499996185303
16430,3436,0.20912964090079,0.016700983047485
26000,5620,0.21615384615385,0.016033887863159
5430,1578,0.29060773480663,0.018129825592041
7300,1824,0.24986301369863,0.015228033065796
4140,1485,0.35869565217391,0.0174400806427
3050,1377,0.45147540983607,0.016356945037842
1480,855,0.5777027027027,0.01526403427124
340,317,0.93235294117647,0.016103982925415
25985,5512,0.21212237829517,0.016832113265991
12900,2416,0.18728682170543,0.016236066818237
650,456,0.70153846153846,0.018564939498901
6550,1745,0.26641221374046,0.016019105911255
26050,5513,0.21163147792706,0.015197038650513
19280,4156,0.2155601659751,0.016627073287964
4100,1440,0.35121951219512,0.016057968139648
3360,1322,0.39345238095238,0.015162944793701
11905,2110,0.17723645527089,0.016070127487183
6500,1718,0.26430769230769,0.016470193862915
8195,1847,0.22538133007932,0.01557993888855
4050,1454,0.35901234567901,0.016287088394165
1375,814,0.592,0.016186952590942
14310,2950,0.20614954577219,0.014584064483643
8120,1898,0.23374384236453,0.017030000686646
26100,5546,0.21249042145594,0.020481109619141
495,401,0.81010101010101,0.017113924026489
3740,1432,0.38288770053476,0.017130136489868
14150,2898,0.20480565371025,0.016589879989624
7225,1812,0.25079584775087,0.017227172851562
24650,5559,0.22551724137931,0.016726016998291
2495,1202,0.48176352705411,0.01477313041687
190,202,1.0631578947368,0.016599893569946
7600,1862,0.245,0.016276121139526
3835,1445,0.3767926988266,0.01552414894104
6760,1746,0.25828402366864,0.016000986099243
14193,3541,0.24948918480941,0.016479969024658
1790,1031,0.57597765363128,0.016913890838623
970,628,0.64742268041237,0.01823902130127
12300,2098,0.17056910569106,0.016515970230103
980,634,0.6469387755102,0.014465808868408
15900,3348,0.21056603773585,0.01725697517395
4740,1530,0.32278481012658,0.016182899475098
11900,2086,0.17529411764706,0.014529943466187
4410,1500,0.34013605442177,0.016162157058716
3615,1412,0.39059474412172,0.016049861907959
8530,1890,0.22157092614302,0.014412879943848
26200,5542,0.21152671755725,0.017307996749878
11760,2108,0.17925170068027,0.016404151916504
5385,1598,0.29675023212628,0.01637601852417
5835,1654,0.2834618680377,0.01872706413269
5165,1576,0.30513068731849,0.016780138015747
18895,4064,0.21508335538502,0.016554117202759
1085,694,0.63963133640553,0.016131162643433
11250,2037,0.18106666666667,0.015643835067749
2850,1346,0.47228070175439,0.017132043838501
5115,1542,0.30146627565982,0.016614198684692
8670,1874,0.2161476355248,0.014714002609253
14222,3544,0.24919139361553,0.020334959030151
2280,1146,0.50263157894737,0.017387866973877
26210,5472,0.20877527661198,0.015046119689941
7195,2324,0.3230020847811,0.016046047210693
24110,5214,0.21625881377022,0.017333030700684
25800,5497,0.21306201550388,0.015331029891968
10700,2033,0.19,0.017626047134399
1950,1043,0.53487179487179,0.027350902557373
19555,4235,0.21656865251854,0.062041997909546
130,159,1.2230769230769,0.023293972015381
26000,5621,0.21619230769231,0.02119517326355
6709,2565,0.38232225368907,0.025976181030273
6900,1759,0.25492753623188,0.026559114456177
8915,1946,0.21828379136287,0.024523019790649
50,90,1.8,0.017290115356445
1275,776,0.60862745098039,0.018780946731567
15125,3161,0.20899173553719,0.016135931015015
3615,1412,0.39059474412172,0.014509916305542
3950,1446,0.36607594936709,0.016662120819092
8800,1922,0.21840909090909,0.016634941101074
23050,4872,0.21136659436009,0.017600059509277
15150,3202,0.21135313531353,0.019945859909058
26350,5284,0.20053130929791,0.01751708984375
26305,5550,0.21098650446683,0.017915010452271
5985,1679,0.28053467000835,0.014228105545044
23950,5155,0.21524008350731,0.015942096710205
15925,3346,0.21010989010989,0.015604972839355
10560,2018,0.19109848484848,0.018586874008179
5175,1578,0.30492753623188,0.01856517791748
7045,1792,0.25436479772889,0.015146970748901
26340,5360,0.20349278663629,0.015566825866699
10265,2007,0.19551875304433,0.018633127212524
2250,1112,0.49422222222222,0.014961957931519
26400,5580,0.21136363636364,0.018533945083618
215,223,1.0372093023256,0.01466703414917
1750,1006,0.57485714285714,0.015413045883179
10990,2440,0.22202001819836,0.017720222473145
15100,3150,0.20860927152318,0.015208959579468
1590,917,0.57672955974843,0.01538610458374
3543,1659,0.46824724809483,0.018863916397095
3450,1417,0.41072463768116,0.016791105270386
1900,1055,0.55526315789474,0.014945030212402
23400,4884,0.20871794871795,0.016336917877197
5995,1681,0.28040033361134,0.018476009368896
26450,5538,0.20937618147448,0.015015125274658
3000,1372,0.45733333333333,0.018161058425903
4250,1445,0.34,0.014529943466187
20900,4650,0.22248803827751,0.015132904052734
1905,1047,0.5496062992126,0.016545057296753
6645,1738,0.26155003762227,0.016799926757812
24400,5352,0.21934426229508,0.015306949615479
15975,3352,0.20982785602504,0.018765926361084
7790,1882,0.2415917843389,0.016725063323975
1790,1031,0.57597765363128,0.014164924621582
8450,1922,0.22745562130178,0.018544912338257
26500,5788,0.21841509433962,0.015306949615479
1200,746,0.62166666666667,0.015206098556519
635,445,0.7007874015748,0.017347097396851
1300,783,0.60230769230769,0.015986919403076
1295,779,0.6015444015444,0.014997005462646
12260,2101,0.17137030995106,0.020210981369019
15500,3250,0.20967741935484,0.01500391960144
1460,845,0.57876712328767,0.015408039093018
9815,1986,0.20234335201223,0.016541957855225
4060,1479,0.36428571428571,0.015735149383545
580,413,0.71206896551724,0.014571905136108
26550,5604,0.21107344632768,0.01817798614502
3150,1376,0.4368253968254,0.019349098205566
20155,4420,0.21930042173158,0.015142917633057
8605,1906,0.22149912841371,0.014778137207031
985,637,0.64670050761421,0.016669988632202
11730,2086,0.17783461210571,0.01450514793396
7135,1813,0.25409950946041,0.017505884170532
16450,3436,0.20887537993921,0.017729043960571
1900,1055,0.55526315789474,0.014657020568848
11365,2070,0.18213814342279,0.015619039535522
3242,1249,0.38525601480568,0.015604019165039
7524,7322,0.97315257841574,0.015638113021851
1800,903,0.50166666666667,0.01469898223877
11610,2076,0.17881136950904,0.015307903289795
4230,1485,0.35106382978723,0.018046855926514
24300,5292,0.21777777777778,0.021013975143433
11610,2076,0.17881136950904,0.014549016952515
940,614,0.6531914893617,0.015172958374023
14155,2894,0.20445072412575,0.01796293258667
1800,1009,0.56055555555556,0.014624834060669
20200,4430,0.21930693069307,0.014410972595215
3830,1438,0.37545691906005,0.016318082809448
26650,5312,0.19932457786116,0.017425060272217
285,267,0.93684210526316,0.015903949737549
6550,1684,0.25709923664122,0.017317056655884
4150,1474,0.35518072289157,0.017544031143188
3950,1446,0.36607594936709,0.021213054656982
1900,1055,0.55526315789474,0.017271995544434
6080,1680,0.27631578947368,0.015042066574097
3850,1453,0.3774025974026,0.015733957290649
11450,2095,0.18296943231441,0.016320943832397
23045,4875,0.211542633977,0.014742136001587
11500,2020,0.17565217391304,0.020944833755493
26700,5627,0.21074906367041,0.017328023910522
7335,1822,0.24839809134288,0.01514196395874
7520,1852,0.24627659574468,0.016301155090332
5460,1578,0.28901098901099,0.015916109085083
6985,1779,0.25468861846815,0.014251947402954
875,575,0.65714285714286,0.016380071640015
3025,1362,0.4502479338843,0.015705108642578
9465,1975,0.20866349709456,0.015284061431885
4095,1489,0.36361416361416,0.016713857650757
600,427,0.71166666666667,0.015109062194824
14950,3158,0.21123745819398,0.014458894729614
26750,5664,0.21173831775701,0.048978805541992
13310,2591,0.1946656649136,0.030697822570801
4080,1466,0.3593137254902,0.031482934951782
16330,3433,0.21022657685242,0.021751880645752
4180,1458,0.3488038277512,0.023275136947632
12410,2157,0.17381144238517,0.038609981536865
26730,5421,0.20280583613917,0.024117946624756
7335,1822,0.24839809134288,0.015944957733154
4550,1497,0.32901098901099,0.019103050231934
1600,919,0.574375,0.016870021820068
2085,1096,0.52565947242206,0.014644145965576
26800,5662,0.21126865671642,0.018506050109863
5795,1663,0.2869715271786,0.017139911651611
12745,2315,0.18163985876814,0.015120029449463
6450,1670,0.25891472868217,0.016126155853271
775,531,0.68516129032258,0.016497135162354
1590,917,0.57672955974843,0.014497995376587
13740,2797,0.20356622998544,0.016654968261719
1850,1024,0.55351351351351,0.015938997268677
4705,1531,0.32539851222104,0.014726877212524
3135,1389,0.44306220095694,0.017325878143311
4385,1526,0.34800456100342,0.014362812042236
24884,5011,0.20137437710979,0.015246868133545
5500,1606,0.292,0.016888856887817
6645,1738,0.26155003762227,0.016666173934937
1275,776,0.60862745098039,0.015020132064819
26820,5632,0.20999254287845,0.017212152481079
3850,1453,0.3774025974026,0.015089988708496
3225,1415,0.43875968992248,0.014255046844482
12850,2369,0.1843579766537,0.01813006401062
5785,1640,0.28349178910977,0.016098022460938
285,267,0.93684210526316,0.014326095581055
26850,5866,0.2184729981378,0.016597032546997
26900,5671,0.21081784386617,0.016454935073853
5340,1613,0.30205992509363,0.014235973358154
1050,673,0.64095238095238,0.015630006790161
12360,2123,0.17176375404531,0.017035007476807
700,494,0.70571428571429,0.015000104904175
9650,1957,0.20279792746114,0.016533136367798
3325,1404,0.42225563909774,0.018219947814941
2620,1258,0.48015267175573,0.016502857208252
26890,5674,0.21100780959464,0.017637014389038
3600,1422,0.395,0.016413927078247
910,589,0.64725274725275,0.01481819152832
26950,5789,0.21480519480519,0.016261100769043
12650,2920,0.23083003952569,0.017570972442627
14500,3014,0.20786206896552,0.01816201210022
5675,1633,0.28775330396476,0.016352891921997
2920,1360,0.46575342465753,0.015182971954346
18450,3963,0.21479674796748,0.016124963760376
12250,2117,0.17281632653061,0.016820907592773
10430,2020,0.19367209971237,0.015709161758423
23155,5036,0.21749082271648,0.01839017868042
14245,2951,0.20716040716041,0.016242980957031
12300,2098,0.17056910569106,0.015038013458252
27000,5646,0.20911111111111,0.016703844070435
8390,1898,0.22622169249106,0.016072988510132
24172,5699,0.23576865795135,0.015437126159668
560,448,0.8,0.016986846923828
4705,1531,0.32539851222104,0.016663074493408
13460,2663,0.19784546805349,0.014417886734009
3645,1418,0.38902606310014,0.015865087509155
1655,945,0.57099697885196,0.016154050827026
2820,1328,0.4709219858156,0.01690411567688
6580,1734,0.26352583586626,0.016424894332886
17275,3667,0.21227206946454,0.016477823257446
27050,5648,0.20879852125693,0.015760183334351
5200,1597,0.30711538461538,0.01704216003418
26820,5632,0.20999254287845,0.017595052719116
8250,1906,0.2310303030303,0.017223119735718
3920,1461,0.37270408163265,0.016552209854126
7524,7323,0.97328548644338,0.01494288444519
13195,2535,0.19211822660099,0.015789031982422
24600,5357,0.21776422764228,0.016268014907837
8735,1920,0.21980538065255,0.015197992324829
515,391,0.75922330097087,0.01570200920105
13510,2715,0.20096225018505,0.016917943954468
27100,5723,0.21118081180812,0.017539978027344
6005,1678,0.27943380516236,0.017959117889404
27060,5711,0.2110495195861,0.017496824264526
6280,1699,0.27054140127389,0.016552925109863
21389,4844,0.22647155079714,0.016483068466187
12000,2769,0.23075,0.015330076217651
1105,712,0.64434389140271,0.015452861785889
2850,1346,0.47228070175439,0.016385078430176
12045,2101,0.17442922374429,0.01510214805603
825,545,0.66060606060606,0.016705989837646
16145,3383,0.20953855682874,0.01526403427124
27150,5726,0.21090239410681,0.01636815071106
2820,1328,0.4709219858156,0.016861915588379
2650,1267,0.47811320754717,0.014874935150146
580,413,0.71206896551724,0.016317129135132
27120,5874,0.21659292035398,0.017585039138794
15850,3341,0.21078864353312,0.016026973724365
1375,814,0.592,0.016005992889404
1350,794,0.58814814814815,0.016720771789551
1700,981,0.57705882352941,0.016613006591797
1565,901,0.57571884984026,0.016582012176514
13880,2818,0.20302593659942,0.017190933227539
27200,5740,0.21102941176471,0.016168117523193
8750,1883,0.2152,0.018133878707886
27160,5746,0.21156111929308,0.015013933181763
14700,3071,0.20891156462585,0.016418933868408
3195,1362,0.42629107981221,0.018166065216064
27175,5749,0.21155473781049,0.016352891921997
2570,1244,0.484046692607,0.01544189453125
11350,2067,0.18211453744493,0.016034126281738
2900,1347,0.46448275862069,0.015051126480103
22350,5092,0.22782997762864,0.018184900283813
23160,4889,0.21109671848014,0.016330003738403
27250,5773,0.21185321100917,0.018792152404785
3100,1384,0.44645161290323,0.016544103622437
24172,5700,0.23581002813172,0.015302896499634
4345,1504,0.34614499424626,0.016020059585571
3535,1418,0.4011315417256,0.01589298248291
9200,1945,0.21141304347826,0.015435934066772
1700,980,0.57647058823529,0.0153489112854
13055,2480,0.1899655304481,0.017781019210815
6685,1749,0.26163051608078,0.016606092453003
13050,2491,0.19088122605364,0.016934871673584
4350,1487,0.34183908045977,0.016323804855347
27300,5767,0.21124542124542,0.015724897384644
385,318,0.82597402597403,0.015301942825317
7850,1881,0.2396178343949,0.018336057662964
14450,2995,0.20726643598616,0.017956972122192
1590,917,0.57672955974843,0.01655912399292
6100,1885,0.30901639344262,0.014626026153564
10925,2053,0.1879176201373,0.016533136367798
14193,3542,0.24955964207708,0.016729116439819
23900,5132,0.2147280334728,0.016082048416138
2000,1068,0.534,0.017958879470825
11715,2098,0.17908664105847,0.016884088516235
22883,5383,0.23524013459774,0.015090942382812
50,90,1.8,0.017209053039551
6685,1749,0.26163051608078,0.016165971755981
21050,4676,0.2221377672209,0.016186952590942
27150,5727,0.21093922651934,0.016429901123047
1360,797,0.58602941176471,0.015887022018433
2710,1288,0.47527675276753,0.014603853225708
13410,2594,0.19343773303505,0.016554117202759
22550,4796,0.21268292682927,0.016422033309937
3035,1375,0.45304777594728,0.01547908782959
17735,3792,0.21381449111926,0.01653790473938
27400,5823,0.21251824817518,0.016858100891113
21000,4661,0.22195238095238,0.015349149703979
12100,2106,0.17404958677686,0.016522169113159
9025,2221,0.24609418282548,0.016162872314453
11560,2081,0.18001730103806,0.014863014221191
10990,2440,0.22202001819836,0.016305923461914
2400,1169,0.48708333333333,0.02006983757019
250,248,0.992,0.017215013504028
710,485,0.6830985915493,0.015355110168457
18200,3936,0.21626373626374,0.016802072525024
1200,746,0.62166666666667,0.014930009841919
27450,5455,0.19872495446266,0.017193078994751
2050,1095,0.53414634146341,0.014364004135132
6595,1727,0.26186504927976,0.016633987426758
16145,3383,0.20953855682874,0.017299890518188
10690,2037,0.19055191768007,0.015130996704102
3220,1377,0.4276397515528,0.016443014144897
11115,2039,0.18344579397211,0.016177892684937
9950,1996,0.20060301507538,0.014908075332642
1480,855,0.5777027027027,0.017837047576904
435,352,0.80919540229885,0.015904903411865
2050,1101,0.53707317073171,0.015372037887573
27500,5410,0.19672727272727,0.016541004180908
3680,1438,0.39076086956522,0.016258955001831
4085,1462,0.35789473684211,0.014235019683838
11550,2072,0.17939393939394,0.016543865203857
24172,5699,0.23576865795135,0.01647686958313
27475,5002,0.18205641492266,0.014912128448486
14800,3094,0.20905405405405,0.015939950942993
3770,1404,0.37241379310345,0.015576124191284
3090,1380,0.44660194174757,0.015213012695312
11650,2657,0.2280686695279,0.018488883972168
6385,1528,0.23931088488645,0.01596999168396
27550,6117,0.22203266787659,0.016206026077271
10950,2017,0.18420091324201,0.01755690574646
25800,5497,0.21306201550388,0.015109062194824
425,339,0.79764705882353,0.015537023544312
775,531,0.68516129032258,0.017866849899292
27525,5824,0.21158946412352,0.016133069992065
980,634,0.6469387755102,0.017283916473389
3065,1371,0.44730831973899,0.018022060394287
5600,1635,0.29196428571429,0.014446020126343
155,176,1.1354838709677,0.015192985534668
1015,650,0.64039408866995,0.016085863113403
27600,5837,0.21148550724638,0.01511287689209
420,339,0.80714285714286,0.015005111694336
13425,2601,0.19374301675978,0.017219066619873
10560,2018,0.19109848484848,0.017769813537598
2500,1201,0.4804,0.015978097915649
4350,1467,0.33724137931034,0.014817953109741
4750,1535,0.32315789473684,0.015145778656006
895,586,0.65474860335196,0.016414165496826
3250,1400,0.43076923076923,0.01622200012207
7800,2193,0.28115384615385,0.016968011856079
21950,4835,0.22027334851936,0.015982866287231
27650,5827,0.21074141048825,0.018494844436646
4800,1703,0.35479166666667,0.014978885650635
20200,4430,0.21930693069307,0.015473127365112
4100,1440,0.35121951219512,0.015024900436401
250,249,0.996,0.016229867935181
2650,1150,0.43396226415094,0.019487142562866
24600,5357,0.21776422764228,0.021097898483276
3300,1391,0.42151515151515,0.014939069747925
14995,3169,0.21133711237079,0.015646934509277
12000,2769,0.23075,0.017380952835083
9095,1931,0.21231445849368,0.015341997146606
27700,5862,0.21162454873646,0.018107891082764
525,383,0.72952380952381,0.015017032623291
695,490,0.70503597122302,0.014564037322998
6570,1725,0.26255707762557,0.017251968383789
26050,5514,0.21166986564299,0.014673948287964
15775,3304,0.20944532488114,0.015326023101807
4800,1703,0.35479166666667,0.015791893005371
5320,1602,0.30112781954887,0.016806125640869
12950,2443,0.18864864864865,0.017616033554077
200,212,1.06,0.020421028137207
5275,1590,0.30142180094787,0.016013145446777
27750,6072,0.21881081081081,0.016363859176636
15600,3284,0.21051282051282,0.017100095748901
1135,706,0.62202643171806,0.014557838439941
8425,1916,0.22741839762611,0.015943050384521
23900,5132,0.2147280334728,0.016210079193115
14550,3037,0.20872852233677,0.015504121780396
5610,1994,0.3554367201426,0.017770051956177
2850,1346,0.47228070175439,0.014234066009521
9500,1952,0.20547368421053,0.017253875732422
1905,1047,0.5496062992126,0.018263101577759
7720,1872,0.24248704663212,0.020026922225952
27800,5946,0.21388489208633,0.017426013946533
3100,1384,0.44645161290323,0.01558518409729
6800,1764,0.25941176470588,0.017361164093018
1350,795,0.58888888888889,0.015203952789307
1265,764,0.60395256916996,0.015457153320312
5325,1597,0.29990610328638,0.01652193069458
10215,2010,0.19676945668135,0.017274856567383
5450,1960,0.35963302752294,0.018742084503174
24050,5190,0.21580041580042,0.016923904418945
19030,4087,0.21476615869679,0.018270969390869
8105,1892,0.23343615052437,0.01675009727478
27850,5634,0.20229802513465,0.014883041381836
1250,742,0.5936,0.016658067703247
13625,2682,0.19684403669725,0.01810097694397
8390,1898,0.22622169249106,0.017013072967529
8120,1898,0.23374384236453,0.016061067581177
19890,4342,0.21830065359477,0.017055988311768
4375,1502,0.34331428571429,0.015860080718994
1425,828,0.58105263157895,0.01625919342041
18135,3863,0.2130135097877,0.015584945678711
21100,4696,0.22255924170616,0.017745018005371
8100,1893,0.2337037037037,0.016280889511108
27900,6146,0.22028673835125,0.01654314994812
3360,1322,0.39345238095238,0.016052007675171
3305,1211,0.36641452344932,0.017261028289795
2810,1327,0.47224199288256,0.014407873153687
4190,1493,0.3563245823389,0.016382932662964
6500,1718,0.26430769230769,0.016599893569946
1550,889,0.57354838709677,0.016649961471558
16515,3442,0.2084165909779,0.015452146530151
9595,2003,0.20875455966649,0.016844034194946
5640,1643,0.29131205673759,0.01772403717041
2400,1169,0.48708333333333,0.019984006881714
27950,6328,0.22640429338104,0.016439914703369
9350,1926,0.20598930481283,0.015113115310669
7800,2193,0.28115384615385,0.017473936080933
3150,1358,0.43111111111111,0.016304969787598
745,507,0.68053691275168,0.019580841064453
4935,1566,0.31732522796353,0.01786994934082
2940,1391,0.47312925170068,0.016704797744751
135,163,1.2074074074074,0.020334005355835
3745,1255,0.33511348464619,0.018235921859741
24175,5269,0.21795243019648,0.020323991775513
5780,1642,0.2840830449827,0.020671844482422
28000,5755,0.20553571428571,0.019742965698242
12020,3294,0.27404326123128,0.019028902053833
2840,1338,0.47112676056338,0.015444993972778
7365,1842,0.25010183299389,0.018399000167847
9655,1982,0.20528223718281,0.024191856384277
5245,1541,0.29380362249762,0.027436017990112
4900,1547,0.31571428571429,0.024020910263062
3495,1420,0.40629470672389,0.018404006958008
7650,1818,0.23764705882353,0.035778045654297
14435,2993,0.20734326290267,0.020524978637695
5405,1600,0.29602220166512,0.01868200302124
28050,6243,0.22256684491979,0.017452001571655
4630,1518,0.32786177105832,0.02783203125
7125,1799,0.25249122807018,0.018285989761353
28015,5883,0.2099946457255,0.02881383895874
7350,1815,0.2469387755102,0.024407148361206
21350,4761,0.22299765807963,0.018266916275024
910,589,0.64725274725275,0.019523143768311
22700,4479,0.1973127753304,0.02114200592041
1460,845,0.57876712328767,0.017524003982544
4800,1703,0.35479166666667,0.017385005950928
17000,3586,0.21094117647059,0.016707897186279
27948,6331,0.22652783741234,0.015251159667969
350,301,0.86,0.020339965820312
10290,2018,0.19611273080661,0.01642918586731
4285,1482,0.34585764294049,0.016542911529541
10150,2001,0.19714285714286,0.017438888549805
2670,1271,0.47602996254682,0.028228044509888
21795,4838,0.22197751777931,0.021106958389282
1210,751,0.62066115702479,0.017478942871094
1655,945,0.57099697885196,0.016389846801758
1660,956,0.57590361445783,0.021081924438477
11300,2043,0.18079646017699,0.018224954605103
24428,5756,0.23563124283609,0.022837162017822
14500,3014,0.20786206896552,0.017168045043945
1910,1048,0.54869109947644,0.014464855194092
15115,3161,0.20913000330797,0.017823934555054
18500,3998,0.21610810810811,0.01752781867981
2050,1095,0.53414634146341,0.018054962158203
7250,1802,0.24855172413793,0.021358013153076
13450,2578,0.19167286245353,0.018334865570068
18090,3899,0.21553344389165,0.024147987365723
6605,1747,0.26449659348978,0.016278028488159
1375,814,0.592,0.01654314994812
25331,5411,0.21361178003237,0.018639802932739
600,427,0.71166666666667,0.014177799224854
13535,2702,0.19963058736609,0.014456987380981
8390,1898,0.22622169249106,0.018167972564697
3900,1402,0.35948717948718,0.017658948898315
5090,1563,0.30707269155206,0.01747989654541
10320,2012,0.19496124031008,0.017843008041382
3155,1389,0.44025356576862,0.018458127975464
26450,5539,0.20941398865784,0.02274489402771
12800,2334,0.18234375,0.0171217918396
8935,2654,0.2970341354225,0.018414974212646
14193,3541,0.24948918480941,0.021602153778076
6385,1528,0.23931088488645,0.019216060638428
5885,1664,0.28275276125743,0.017075061798096
9790,1970,0.20122574055158,0.020910978317261
3920,1461,0.37270408163265,0.014925956726074
7855,1882,0.23959261616805,0.015764951705933
2450,1147,0.46816326530612,0.016427040100098
1160,713,0.61465517241379,0.015249013900757
3005,1357,0.45158069883527,0.017608880996704
2635,1244,0.47210626185958,0.01543402671814
1900,1055,0.55526315789474,0.014170169830322
28300,6034,0.21321554770318,0.016518115997314
11850,2085,0.17594936708861,0.018038034439087
6905,1761,0.25503258508327,0.015960931777954
22883,5384,0.23528383516147,0.018516063690186
21895,4913,0.22438912993834,0.017252206802368
6200,1699,0.27403225806452,0.014312028884888
14895,3136,0.21054044981537,0.01767897605896
8700,1926,0.22137931034483,0.014588117599487
2795,1321,0.47262969588551,0.014198064804077
12235,2107,0.17221087045362,0.015861034393311
11390,2059,0.18077260755048,0.016280889511108
28350,5512,0.19442680776014,0.015015125274658
2525,1073,0.4249504950495,0.016030073165894
12235,2107,0.17221087045362,0.017745971679688
22900,4868,0.21257641921397,0.018059968948364
9555,1975,0.20669806384092,0.015661954879761
12005,2100,0.17492711370262,0.016181945800781
28330,6029,0.21281327214966,0.015715837478638
22500,4823,0.21435555555556,0.017905950546265
6550,1745,0.26641221374046,0.014613151550293
400,325,0.8125,0.016558885574341
19280,4156,0.2155601659751,0.019668817520142
27713,5582,0.20142171544041,0.016666889190674
21200,4705,0.22193396226415,0.015572071075439
5550,1613,0.29063063063063,0.01545786857605
13700,2724,0.19883211678832,0.014913082122803
11610,2076,0.17881136950904,0.017179012298584
2710,1288,0.47527675276753,0.017421007156372
